year,id_lower,id_upper,population,area_km2,population_km2,users,cells_to_build,radio,cost,population_served,motorway,primary,secondary,tertiary,trunk,total,attractiveness
2006,-104.5025800702183_24.057589406269315,-104.09833819236451_24.261843284963483,3234,83,38.963855421686745,808.5,1,gsm,100000,3234,0.0,5.5,0.0,14.3,24.7,44.5,0.0
2006,-104.5025800702183_24.30343806840572,-104.09833819236451_24.261843284963483,121,83,1.4578313253012047,30.25,1,gsm,100000,121,0.0,0.0,0.0,12.3,0.0,12.3,0.0
2006,-104.5025800702183_24.385282141599326,-104.09833819236451_24.261843284963483,324,83,3.903614457831325,81.0,1,gsm,100000,324,0.0,0.0,0.0,12.2,0.0,12.2,0.0
2006,-104.5025800702183_24.46707325258056,-104.09833819236451_24.261843284963483,3091,82,37.69512195121951,772.75,1,gsm,100000,3091,0.0,0.0,0.0,23.1,0.0,23.1,0.0
2006,-104.5025800702183_24.54881126905396,-104.09833819236451_24.261843284963483,532,82,6.487804878048781,133.0,1,gsm,100000,532,0.0,0.0,25.3,0.0,0.0,25.3,0.0
2006,-104.5025800702183_24.630496059242333,-104.09833819236451_24.261843284963483,222,82,2.707317073170732,55.5,1,gsm,100000,222,0.0,0.0,18.8,0.0,0.0,18.8,0.0
2006,-104.41274854180634_23.893427935812323,-104.09833819236451_24.261843284963483,722,83,8.698795180722891,180.5,1,gsm,100000,722,0.0,0.0,0.0,3.1,0.0,3.1,0.0
2006,-104.41274854180634_23.975534817529628,-104.09833819236451_24.261843284963483,1287,83,15.50602409638554,321.75,1,gsm,100000,1287,0.0,0.0,0.0,16.2,41.4,57.6,0.0
2006,-104.41274854180634_24.385282141599326,-104.09833819236451_24.261843284963483,214,83,2.5783132530120483,53.5,1,gsm,100000,214,0.0,16.7,0.0,0.0,0.0,16.7,0.0
2006,-104.41274854180634_24.46707325258056,-104.09833819236451_24.261843284963483,617,82,7.524390243902439,154.25,1,gsm,100000,617,0.0,0.0,15.7,13.1,0.0,28.8,0.0
2006,-104.41274854180634_24.54881126905396,-104.09833819236451_24.261843284963483,187,82,2.2804878048780486,46.75,1,gsm,100000,187,0.0,0.0,15.2,14.3,0.0,29.5,0.0
2006,-104.41274854180634_24.630496059242333,-104.09833819236451_24.261843284963483,255,82,3.109756097560976,63.75,1,gsm,100000,255,0.0,0.0,12.3,0.0,0.0,12.3,0.0
2006,-104.3229170133944_23.893427935812323,-104.09833819236451_24.261843284963483,232,83,2.7951807228915664,58.0,1,gsm,100000,232,0.0,0.0,0.0,4.6,39.8,44.4,0.0
2006,-104.3229170133944_23.975534817529628,-104.09833819236451_24.261843284963483,430,83,5.180722891566265,107.5,1,gsm,100000,430,0.0,0.0,0.0,23.6,41.2,64.80000000000001,0.0
2006,-104.3229170133944_24.057589406269315,-104.09833819236451_24.261843284963483,1403,83,16.903614457831324,350.75,1,gsm,100000,1403,0.0,0.0,0.0,16.2,0.0,16.2,0.0
2006,-104.3229170133944_24.46707325258056,-104.09833819236451_24.261843284963483,892,82,10.878048780487806,223.0,1,gsm,100000,892,0.0,0.0,18.8,17.1,0.0,35.900000000000006,0.0
2006,-104.3229170133944_24.54881126905396,-104.09833819236451_24.261843284963483,2139,82,26.085365853658537,534.75,1,gsm,100000,2139,0.0,0.0,0.0,29.3,0.0,29.3,0.0
2006,-104.23308548498244_23.893427935812323,-104.09833819236451_24.261843284963483,3937,83,47.43373493975904,984.25,1,gsm,100000,3937,0.0,0.0,1.4,9.8,36.3,47.5,0.0
2006,-104.23308548498244_23.975534817529628,-104.09833819236451_24.261843284963483,1582,83,19.06024096385542,395.5,1,gsm,100000,1582,0.0,0.0,0.0,37.3,0.0,37.3,0.0
2006,-104.23308548498244_24.057589406269315,-104.09833819236451_24.261843284963483,1259,83,15.16867469879518,314.75,1,gsm,100000,1259,0.0,0.0,0.0,33.3,0.0,33.3,0.0
2006,-104.14325395657048_23.893427935812323,-104.09833819236451_24.261843284963483,1751,83,21.09638554216868,437.75,1,gsm,100000,1751,0.0,0.0,12.9,0.0,0.0,12.9,0.0
2006,-104.14325395657048_23.975534817529628,-104.09833819236451_24.261843284963483,2279,83,27.457831325301203,569.75,1,gsm,100000,2279,0.0,0.0,15.6,17.1,0.0,32.7,0.0
2006,-104.14325395657048_24.385282141599326,-104.09833819236451_24.261843284963483,81,83,0.9759036144578314,20.25,1,gsm,100000,81,0.0,3.5,15.8,0.0,0.0,19.3,0.0
2006,-104.05342242815854_23.893427935812323,-104.09833819236451_24.261843284963483,1193,83,14.373493975903614,298.25,1,gsm,100000,1193,0.0,0.0,15.7,0.0,0.0,15.7,0.0
2006,-104.05342242815854_23.975534817529628,-104.09833819236451_24.261843284963483,15946,83,192.12048192771084,3986.5,1,gsm,100000,15946,0.0,0.0,35.1,15.3,0.0,50.400000000000006,0.0
2006,-104.05342242815854_24.057589406269315,-104.09833819236451_24.261843284963483,2407,83,29.0,601.75,1,gsm,100000,2407,0.0,0.0,26.6,0.0,0.0,26.6,0.0
2006,-104.05342242815854_24.139591567151705,-104.09833819236451_24.261843284963483,178,83,2.144578313253012,44.5,1,gsm,100000,178,0.0,0.0,20.4,0.0,0.0,20.4,0.0
2006,-104.05342242815854_24.221541165812983,-104.09833819236451_24.261843284963483,507,83,6.108433734939759,126.75,1,gsm,100000,507,0.0,0.0,23.0,2.9,0.0,25.9,0.0
2006,-104.05342242815854_24.30343806840572,-104.09833819236451_24.261843284963483,7133,83,85.93975903614458,1783.25,1,gsm,100000,7133,0.0,0.0,36.8,5.5,0.0,42.3,0.0
2006,-104.05342242815854_24.385282141599326,-104.09833819236451_24.261843284963483,747,83,9.0,186.75,1,gsm,100000,747,0.0,0.0,17.6,5.8,0.0,23.4,0.0
2006,-104.05342242815854_24.46707325258056,-104.09833819236451_24.261843284963483,3226,82,39.34146341463415,806.5,1,gsm,100000,3226,0.0,13.2,3.4,13.3,0.0,29.9,0.0
2006,-103.96359089974658_23.975534817529628,-104.09833819236451_24.261843284963483,1104,83,13.301204819277109,276.0,1,gsm,100000,1104,0.0,0.0,0.0,13.9,0.0,13.9,0.0
2006,-103.96359089974658_24.057589406269315,-104.09833819236451_24.261843284963483,1110,83,13.373493975903614,277.5,1,gsm,100000,1110,0.0,0.0,0.0,12.5,0.0,12.5,0.0
2006,-103.96359089974658_24.221541165812983,-104.09833819236451_24.261843284963483,397,83,4.783132530120482,99.25,1,gsm,100000,397,0.0,0.0,6.0,0.0,0.0,6.0,0.0
2006,-103.96359089974658_24.30343806840572,-104.09833819236451_24.261843284963483,909,83,10.951807228915662,227.25,1,gsm,100000,909,0.0,0.0,30.3,0.0,0.0,30.3,0.0
2006,-103.96359089974658_24.46707325258056,-104.09833819236451_24.261843284963483,3483,82,42.47560975609756,870.75,1,gsm,100000,3483,0.0,0.0,18.2,0.0,0.0,18.2,0.0
2006,-103.87375937133461_24.30343806840572,-104.09833819236451_24.261843284963483,16,83,0.1927710843373494,4.0,1,gsm,100000,16,0.0,0.0,17.9,0.0,0.0,17.9,0.0
2006,-103.87375937133461_24.385282141599326,-104.09833819236451_24.261843284963483,503,83,6.0602409638554215,125.75,1,gsm,100000,503,0.0,0.0,0.0,5.9,0.0,5.9,0.0
2006,-103.87375937133461_24.46707325258056,-104.09833819236451_24.261843284963483,2397,82,29.23170731707317,599.25,1,gsm,100000,2397,0.0,0.0,19.7,5.8,0.0,25.5,0.0
2006,-103.87375937133461_24.54881126905396,-104.09833819236451_24.261843284963483,173,82,2.109756097560976,43.25,1,gsm,100000,173,0.0,0.0,0.0,15.3,0.0,15.3,0.0
2006,-103.87375937133461_24.630496059242333,-104.09833819236451_24.261843284963483,220,82,2.682926829268293,55.0,1,gsm,100000,220,0.0,11.3,0.0,28.5,0.0,39.8,0.0
2006,-103.78392784292268_23.893427935812323,-104.09833819236451_24.261843284963483,240,83,2.891566265060241,60.0,1,gsm,100000,240,0.0,0.0,0.0,27.3,0.0,27.3,0.0
2006,-103.78392784292268_23.975534817529628,-104.09833819236451_24.261843284963483,435,83,5.240963855421687,108.75,1,gsm,100000,435,0.0,0.0,0.0,13.9,0.0,13.9,0.0
2006,-103.78392784292268_24.221541165812983,-104.09833819236451_24.261843284963483,1128,83,13.590361445783133,282.0,1,gsm,100000,1128,0.0,0.0,14.8,4.5,0.0,19.3,0.0
2006,-103.78392784292268_24.30343806840572,-104.09833819236451_24.261843284963483,3812,83,45.9277108433735,953.0,1,gsm,100000,3812,0.0,0.0,35.6,2.5,0.0,38.1,0.0
2006,-103.78392784292268_24.385282141599326,-104.09833819236451_24.261843284963483,737,83,8.879518072289157,184.25,1,gsm,100000,737,0.0,0.0,24.2,14.0,0.0,38.2,0.0
2006,-103.78392784292268_24.46707325258056,-104.09833819236451_24.261843284963483,36,82,0.4390243902439024,9.0,1,gsm,100000,36,0.0,0.0,17.3,16.7,0.0,34.0,0.0
2006,-103.78392784292268_24.54881126905396,-104.09833819236451_24.261843284963483,449,82,5.475609756097561,112.25,1,gsm,100000,449,0.0,0.0,0.0,30.9,0.0,30.9,0.0
2006,-103.78392784292268_24.630496059242333,-104.09833819236451_24.261843284963483,10,82,0.1219512195121951,2.5,1,gsm,100000,10,0.0,0.0,0.0,18.1,0.0,18.1,0.0
2006,-103.69409631451072_23.893427935812323,-104.09833819236451_24.261843284963483,3491,83,42.06024096385542,872.75,1,gsm,100000,3491,0.0,0.0,0.0,19.9,0.0,19.9,0.0
2006,-103.69409631451072_23.975534817529628,-104.09833819236451_24.261843284963483,4505,83,54.27710843373494,1126.25,1,gsm,100000,4505,0.0,0.0,0.0,53.7,0.0,53.7,0.0
2006,-103.69409631451072_24.057589406269315,-104.09833819236451_24.261843284963483,268,83,3.2289156626506026,67.0,1,gsm,100000,268,0.0,0.0,0.0,14.2,0.0,14.2,0.0
2006,-103.69409631451072_24.139591567151705,-104.09833819236451_24.261843284963483,2239,83,26.97590361445783,559.75,1,gsm,100000,2239,0.0,0.0,0.0,12.0,0.0,12.0,0.0
2006,-103.69409631451072_24.221541165812983,-104.09833819236451_24.261843284963483,1208,83,14.55421686746988,302.0,1,gsm,100000,1208,0.0,0.0,15.9,0.0,0.0,15.9,0.0
2006,-103.69409631451072_24.30343806840572,-104.09833819236451_24.261843284963483,24,83,0.2891566265060241,6.0,1,gsm,100000,24,0.0,0.0,0.0,11.2,0.0,11.2,0.0
2006,-103.69409631451072_24.385282141599326,-104.09833819236451_24.261843284963483,15,83,0.180722891566265,3.75,1,gsm,100000,15,0.0,0.0,0.0,13.1,0.0,13.1,0.0
2006,-103.69409631451072_24.46707325258056,-104.09833819236451_24.261843284963483,154,82,1.8780487804878048,38.5,1,gsm,100000,154,0.0,0.0,0.0,23.4,0.0,23.4,0.0
2006,-103.69409631451072_24.54881126905396,-104.09833819236451_24.261843284963483,27,82,0.3292682926829268,6.75,1,gsm,100000,27,0.0,0.0,0.0,24.2,0.0,24.2,0.0
2006,-104.5025800702183_24.712127491887145,-104.09833819236451_25.078136039742063,1264,82,15.414634146341465,316.0,1,gsm,100000,1264,0.0,0.0,15.6,3.9,0.0,19.5,0.0
2006,-104.5025800702183_24.793705436249,-104.09833819236451_25.078136039742063,4572,82,55.75609756097561,1143.0,1,gsm,100000,4572,0.0,12.5,18.5,14.9,0.0,45.9,0.0
2006,-104.5025800702183_24.875229762108027,-104.09833819236451_25.078136039742063,841,82,10.25609756097561,210.25,1,gsm,100000,841,0.0,15.7,0.0,1.2,0.0,16.9,0.0
2006,-104.5025800702183_24.956700339764303,-104.09833819236451_25.078136039742063,100,82,1.2195121951219512,25.0,1,gsm,100000,100,0.0,26.5,0.0,6.7,0.0,33.2,0.0
2006,-104.5025800702183_25.038117040038248,-104.09833819236451_25.078136039742063,1734,82,21.146341463414632,433.5,1,gsm,100000,1734,0.0,28.4,0.0,0.0,0.0,28.4,0.0
2006,-104.5025800702183_25.119479734271003,-104.09833819236451_25.078136039742063,1182,82,14.414634146341465,295.5,1,gsm,100000,1182,0.0,33.1,0.0,17.1,0.0,50.2,0.0
2006,-104.5025800702183_25.444387895859457,-104.09833819236451_25.078136039742063,165,81,2.037037037037037,41.25,1,gsm,100000,165,0.0,0.0,0.0,1.9,0.0,1.9,0.0
2006,-104.41274854180634_24.712127491887145,-104.09833819236451_25.078136039742063,284,82,3.463414634146341,71.0,1,gsm,100000,284,0.0,0.0,3.2,1.4,0.0,4.6,0.0
2006,-104.41274854180634_24.793705436249,-104.09833819236451_25.078136039742063,2107,82,25.695121951219512,526.75,1,gsm,100000,2107,0.0,0.0,19.0,0.5,0.0,19.5,0.0
2006,-104.41274854180634_24.875229762108027,-104.09833819236451_25.078136039742063,1883,82,22.963414634146343,470.75,1,gsm,100000,1883,0.0,12.1,0.0,1.7,0.0,13.8,0.0
2006,-104.41274854180634_25.119479734271003,-104.09833819236451_25.078136039742063,434,82,5.2926829268292686,108.5,1,gsm,100000,434,0.0,28.7,0.0,10.2,0.0,38.9,0.0
2006,-104.3229170133944_24.793705436249,-104.09833819236451_25.078136039742063,418,82,5.097560975609756,104.5,1,gsm,100000,418,0.0,0.0,25.2,0.0,0.0,25.2,0.0
2006,-104.3229170133944_24.875229762108027,-104.09833819236451_25.078136039742063,100,82,1.2195121951219512,25.0,1,gsm,100000,100,0.0,0.0,21.1,0.0,0.0,21.1,0.0
2006,-104.3229170133944_25.119479734271003,-104.09833819236451_25.078136039742063,48,82,0.5853658536585366,12.0,1,gsm,100000,48,0.0,25.0,0.0,0.0,0.0,25.0,0.0
2006,-104.3229170133944_25.444387895859457,-104.09833819236451_25.078136039742063,1477,81,18.234567901234566,369.25,1,gsm,100000,1477,0.0,0.0,12.1,3.6,0.0,15.7,0.0
2006,-104.23308548498244_24.875229762108027,-104.09833819236451_25.078136039742063,382,82,4.658536585365853,95.5,1,gsm,100000,382,0.0,0.0,24.5,0.0,0.0,24.5,0.0
2006,-104.23308548498244_25.119479734271003,-104.09833819236451_25.078136039742063,47,82,0.573170731707317,11.75,1,gsm,100000,47,0.0,21.6,0.0,0.0,0.0,21.6,0.0
2006,-104.23308548498244_25.20078829432483,-104.09833819236451_25.078136039742063,639,82,7.792682926829267,159.75,1,gsm,100000,639,0.0,15.3,0.0,0.0,0.0,15.3,0.0
2006,-104.23308548498244_25.28204259258345,-104.09833819236451_25.078136039742063,31,81,0.382716049382716,7.75,1,gsm,100000,31,0.0,0.0,0.0,12.8,0.0,12.8,0.0
2006,-104.23308548498244_25.363242501952417,-104.09833819236451_25.078136039742063,142,81,1.7530864197530864,35.5,1,gsm,100000,142,0.0,0.0,18.6,0.0,0.0,18.6,0.0
2006,-104.23308548498244_25.444387895859457,-104.09833819236451_25.078136039742063,834,81,10.296296296296296,208.5,1,gsm,100000,834,0.0,0.0,14.1,0.0,0.0,14.1,0.0
2006,-104.14325395657048_24.793705436249,-104.09833819236451_25.078136039742063,4,82,0.048780487804878,1.0,1,gsm,100000,4,0.0,0.0,18.9,0.0,0.0,18.9,0.0
2006,-104.14325395657048_24.875229762108027,-104.09833819236451_25.078136039742063,8,82,0.0975609756097561,2.0,1,gsm,100000,8,0.0,0.0,16.3,21.9,0.0,38.2,0.0
2006,-104.14325395657048_24.956700339764303,-104.09833819236451_25.078136039742063,275,82,3.3536585365853657,68.75,1,gsm,100000,275,0.0,0.0,0.0,17.9,0.0,17.9,0.0
2006,-104.14325395657048_25.038117040038248,-104.09833819236451_25.078136039742063,182,82,2.2195121951219514,45.5,1,gsm,100000,182,0.0,0.0,0.0,7.3,0.0,7.3,0.0
2006,-104.14325395657048_25.20078829432483,-104.09833819236451_25.078136039742063,4701,82,57.329268292682926,1175.25,1,gsm,100000,4701,0.0,16.5,0.0,20.6,0.0,37.1,0.0
2006,-104.14325395657048_25.28204259258345,-104.09833819236451_25.078136039742063,209,81,2.580246913580247,52.25,1,gsm,100000,209,0.0,0.0,28.7,22.0,0.0,50.7,0.0
2006,-104.14325395657048_25.363242501952417,-104.09833819236451_25.078136039742063,91,81,1.123456790123457,22.75,1,gsm,100000,91,0.0,0.0,31.6,10.3,0.0,41.900000000000006,0.0
2006,-104.05342242815854_24.712127491887145,-104.09833819236451_25.078136039742063,89,82,1.0853658536585369,22.25,1,gsm,100000,89,0.0,0.0,0.0,6.9,0.0,6.9,0.0
2006,-104.05342242815854_24.793705436249,-104.09833819236451_25.078136039742063,6308,82,76.92682926829268,1577.0,1,gsm,100000,6308,0.0,0.0,17.9,35.0,0.0,52.9,0.0
2006,-104.05342242815854_24.875229762108027,-104.09833819236451_25.078136039742063,449,82,5.475609756097561,112.25,1,gsm,100000,449,0.0,0.0,0.0,43.1,0.0,43.1,0.0
2006,-104.05342242815854_25.20078829432483,-104.09833819236451_25.078136039742063,144,82,1.7560975609756098,36.0,1,gsm,100000,144,0.0,2.4,0.0,0.0,0.0,2.4,0.0
2006,-104.05342242815854_25.28204259258345,-104.09833819236451_25.078136039742063,3128,81,38.617283950617285,782.0,1,gsm,100000,3128,0.0,11.6,31.3,0.0,0.0,42.9,0.0
2006,-103.96359089974658_24.793705436249,-104.09833819236451_25.078136039742063,186,82,2.268292682926829,46.5,1,gsm,100000,186,0.0,0.0,14.1,3.0,0.0,17.1,0.0
2006,-103.96359089974658_25.20078829432483,-104.09833819236451_25.078136039742063,68,82,0.8292682926829268,17.0,1,gsm,100000,68,0.0,1.1,0.0,0.0,0.0,1.1,0.0
2006,-103.96359089974658_25.28204259258345,-104.09833819236451_25.078136039742063,3385,81,41.79012345679013,846.25,1,gsm,100000,3385,0.0,11.7,8.3,0.0,0.0,20.0,0.0
2006,-103.87375937133461_24.956700339764303,-104.09833819236451_25.078136039742063,194,82,2.365853658536585,48.5,1,gsm,100000,194,0.0,0.0,0.0,19.8,0.0,19.8,0.0
2006,-103.87375937133461_25.038117040038248,-104.09833819236451_25.078136039742063,338,82,4.121951219512195,84.5,1,gsm,100000,338,0.0,0.0,0.0,15.1,0.0,15.1,0.0
2006,-103.87375937133461_25.119479734271003,-104.09833819236451_25.078136039742063,11,82,0.1341463414634146,2.75,1,gsm,100000,11,0.0,18.4,0.0,0.0,0.0,18.4,0.0
2006,-103.87375937133461_25.20078829432483,-104.09833819236451_25.078136039742063,30,82,0.3658536585365853,7.5,1,gsm,100000,30,0.0,15.4,0.0,0.0,0.0,15.4,0.0
2006,-103.78392784292268_24.712127491887145,-104.09833819236451_25.078136039742063,7,82,0.0853658536585365,1.75,1,gsm,100000,7,0.0,12.3,0.0,0.0,0.0,12.3,0.0
2006,-103.78392784292268_25.038117040038248,-104.09833819236451_25.078136039742063,507,82,6.182926829268292,126.75,1,gsm,100000,507,0.0,15.2,0.0,11.7,0.0,26.9,0.0
2006,-103.78392784292268_25.28204259258345,-104.09833819236451_25.078136039742063,675,81,8.333333333333334,168.75,1,gsm,100000,675,0.0,0.0,0.0,8.2,0.0,8.2,0.0
2006,-103.78392784292268_25.363242501952417,-104.09833819236451_25.078136039742063,565,81,6.9753086419753085,141.25,1,gsm,100000,565,0.0,0.0,0.0,4.6,0.0,4.6,0.0
2006,-103.78392784292268_25.444387895859457,-104.09833819236451_25.078136039742063,1526,81,18.839506172839503,381.5,1,gsm,100000,1526,0.0,0.0,0.0,12.0,0.0,12.0,0.0
2006,-103.69409631451072_24.793705436249,-104.09833819236451_25.078136039742063,217,82,2.6463414634146343,54.25,1,gsm,100000,217,0.0,9.3,0.0,0.0,7.0,16.3,0.0
2006,-103.69409631451072_24.875229762108027,-104.09833819236451_25.078136039742063,12833,82,156.5,3208.25,1,gsm,100000,12833,0.0,16.8,5.5,14.4,26.4,63.1,0.0
2006,-103.69409631451072_25.28204259258345,-104.09833819236451_25.078136039742063,458,81,5.654320987654321,114.5,1,gsm,100000,458,0.0,11.6,0.0,8.6,0.0,20.2,0.0
2006,-104.5025800702183_25.525478648254804,-104.09833819236451_25.889022851998433,218,81,2.691358024691358,54.5,1,gsm,100000,218,0.0,0.0,0.0,38.0,0.0,38.0,0.0
2006,-104.5025800702183_25.606514633611518,-104.09833819236451_25.889022851998433,44,81,0.5432098765432098,11.0,1,gsm,100000,44,0.0,0.0,0.0,17.1,0.0,17.1,0.0
2006,-104.5025800702183_25.687495726925793,-104.09833819236451_25.889022851998433,67,81,0.8271604938271605,16.75,1,gsm,100000,67,0.0,0.0,0.0,22.2,0.0,22.2,0.0
2006,-104.5025800702183_25.76842180371728,-104.09833819236451_25.889022851998433,4,81,0.0493827160493827,1.0,1,gsm,100000,4,0.0,10.3,0.0,23.7,0.0,34.0,0.0
2006,-104.5025800702183_25.849292740029377,-104.09833819236451_25.889022851998433,1,81,0.0123456790123456,0.25,1,gsm,100000,1,0.0,11.8,0.0,0.0,0.0,11.8,0.0
2006,-104.41274854180634_25.525478648254804,-104.09833819236451_25.889022851998433,17,81,0.2098765432098765,4.25,1,gsm,100000,17,0.0,0.0,0.0,24.6,0.0,24.6,0.0
2006,-104.41274854180634_25.76842180371728,-104.09833819236451_25.889022851998433,39,81,0.4814814814814814,9.75,1,gsm,100000,39,0.0,0.0,0.0,12.8,0.0,12.8,0.0
2006,-104.41274854180634_25.849292740029377,-104.09833819236451_25.889022851998433,237,81,2.925925925925926,59.25,1,gsm,100000,237,0.0,23.3,0.0,7.7,0.0,31.0,0.0
2006,-104.3229170133944_25.525478648254804,-104.09833819236451_25.889022851998433,755,81,9.320987654320987,188.75,1,gsm,100000,755,0.0,0.0,10.4,20.8,0.0,31.200000000000003,0.0
2006,-104.3229170133944_25.606514633611518,-104.09833819236451_25.889022851998433,173,81,2.135802469135802,43.25,1,gsm,100000,173,0.0,0.0,18.1,0.0,0.0,18.1,0.0
2006,-104.3229170133944_25.687495726925793,-104.09833819236451_25.889022851998433,35,81,0.4320987654320987,8.75,1,gsm,100000,35,0.0,0.0,22.3,0.0,0.0,22.3,0.0
2006,-104.3229170133944_25.76842180371728,-104.09833819236451_25.889022851998433,110,81,1.3580246913580247,27.5,1,gsm,100000,110,0.0,0.0,22.6,0.0,0.0,22.6,0.0
2006,-104.3229170133944_25.849292740029377,-104.09833819236451_25.889022851998433,136,81,1.6790123456790125,34.0,1,gsm,100000,136,0.0,30.5,14.2,0.0,0.0,44.7,0.0
2006,-104.23308548498244_25.687495726925793,-104.09833819236451_25.889022851998433,2,81,0.0246913580246913,0.5,1,gsm,100000,2,0.0,0.0,10.4,0.0,0.0,10.4,0.0
2006,-104.23308548498244_25.849292740029377,-104.09833819236451_25.889022851998433,10,81,0.1234567901234567,2.5,1,gsm,100000,10,0.0,24.3,0.0,0.0,0.0,24.3,0.0
2006,-104.14325395657048_25.849292740029377,-104.09833819236451_25.889022851998433,41,81,0.5061728395061729,10.25,1,gsm,100000,41,0.0,31.2,0.0,0.0,0.0,31.2,0.0
2006,-104.05342242815854_25.687495726925793,-104.09833819236451_25.889022851998433,23,81,0.2839506172839506,5.75,1,gsm,100000,23,0.0,0.0,0.0,16.8,0.0,16.8,0.0
2006,-104.05342242815854_25.76842180371728,-104.09833819236451_25.889022851998433,6,81,0.074074074074074,1.5,1,gsm,100000,6,0.0,0.0,0.0,17.1,0.0,17.1,0.0
2006,-104.05342242815854_25.849292740029377,-104.09833819236451_25.889022851998433,3,81,0.037037037037037,0.75,1,gsm,100000,3,0.0,28.1,0.0,17.0,0.0,45.1,0.0
2006,-104.05342242815854_26.172222619697713,-104.09833819236451_25.889022851998433,406,80,5.075,101.5,1,gsm,100000,406,0.0,0.0,0.0,40.1,0.0,40.1,0.0
2006,-104.05342242815854_26.252816012613508,-104.09833819236451_25.889022851998433,39,80,0.4875,9.75,1,gsm,100000,39,0.0,0.0,0.0,13.6,0.0,13.6,0.0
2006,-103.96359089974658_25.606514633611518,-104.09833819236451_25.889022851998433,119,81,1.469135802469136,29.75,1,gsm,100000,119,0.0,0.0,0.0,11.0,0.0,11.0,0.0
2006,-103.96359089974658_25.687495726925793,-104.09833819236451_25.889022851998433,41,81,0.5061728395061729,10.25,1,gsm,100000,41,0.0,0.0,0.0,17.2,0.0,17.2,0.0
2006,-103.96359089974658_25.849292740029377,-104.09833819236451_25.889022851998433,25,81,0.3086419753086419,6.25,1,gsm,100000,25,0.0,27.5,0.0,6.4,0.0,33.9,0.0
2006,-103.96359089974658_26.172222619697713,-104.09833819236451_25.889022851998433,38,80,0.475,9.5,1,gsm,100000,38,0.0,0.0,0.0,19.4,0.0,19.4,0.0
